supabase\migrations\temp_20250915102000_create_complete_merchant_signup.sql	public.complete_trusted_partner_signup
supabase\migrations\temp_20250916124500_add_validation_to_complete_merchant_signup.sql	public.complete_trusted_partner_signup
supabase\migrations\temp_20250916125000_create_complete_business_profile.sql	public.complete_business_profile
supabase\supabase\migrations\20250924100639_create_processed_bills_table_and_storage.sql	get_user_bill_statistics
supabase\supabase\migrations\20250924165015_update_terminology_merchant_to_trusted_partner_user_to_member.sql	public.complete_business_profile
supabase\supabase\migrations\20250930100000_fix_merchants_table_population.sql	public.complete_business_profile
supabase\supabase\migrations\20251001120000_fix_remaining_merchant_role_functions.sql	public.complete_business_profile
supabase\supabase\migrations\20251001120000_fix_remaining_merchant_role_functions.sql	public.complete_merchant_signup
supabase_backup_last_working_20250924_163328\supabase\migrations\20250914182212_create_get_admin_dashboard.sql	public.get_admin_dashboard
supabase_backup_last_working_20250924_163328\supabase\migrations\20250917091500_create_staff_onboarding_rpc.sql	public.create_staff_admin
supabase_backup_last_working_20250924_163328\supabase\migrations\20250917200000_fix_business_profile_user_fk.sql	public.complete_business_profile
supabase_backup_last_working_20250924_163328\supabase\migrations\20250918000001_update_complete_merchant_signup_for_surname.sql	public.complete_merchant_signup
supabase_backup_last_working_20250924_163328\supabase\migrations\20250918000002_add_contact_number_to_business_profile.sql	public.complete_business_profile
supabase_backup_last_working_20250924_163328\supabase\migrations\20250919160330_fix_merchant_role_assignment.sql	public.complete_business_profile
supabase_backup_last_working_20250924_163328\supabase\migrations\20250920163858_update_subscription_countdown.sql	public.get_subscription_status
supabase_backup_last_working_20250924_163328\supabase\migrations\20250926000000_automatic_qr_payment_management.sql	public.get_subscription_status
supabase_backup_last_working_20250924_163328\supabase\migrations\20250926000000_automatic_qr_payment_management.sql	public.process_automatic_payments
supabase_backup_last_working_20250924_163328\supabase\migrations\20250929000000_fix_subscription_status_function.sql	public.get_subscription_status
supabase_backup_last_working_20250924_163328\supabase\migrations\20250930100000_fix_merchants_table_population.sql	public.complete_business_profile
supabase_backup_last_working_20250924_163328\supabase\migrations\temp_20250915102000_create_complete_merchant_signup.sql	public.complete_merchant_signup
supabase_backup_last_working_20250924_163328\supabase\migrations\temp_20250916124500_add_validation_to_complete_merchant_signup.sql	public.complete_merchant_signup
supabase_backup_last_working_20250924_163328\supabase\migrations\temp_20250916125000_create_complete_business_profile.sql	public.complete_business_profile
supabase_backup_last_working_20250924_163328\supabase\supabase\migrations\20250924100639_create_processed_bills_table_and_storage.sql	get_user_bill_statistics
supabase_backup_last_working_20250924_163328\supabase_sql_fix.sql	public.complete_business_profile
update_admin_delete_member_with_archive.sql	admin_delete_member
update_admin_delete_member_with_archive.sql	admin_delete_member_data
update_complete_business_profile_function.sql	public.complete_business_profile
update_complete_business_profile_with_social_handles.sql	public.complete_business_profile
